time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-07 00:00:00+00:00,,,6,1
2024-01-10 00:00:00+00:00,,,21,2
2024-01-12 00:00:00+00:00,,,1,1
2024-01-14 00:00:00+00:00,,,1,1
