time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-31 00:00:00+00:00,,,1.0,1.0
2023-02-01 00:00:00+00:00,4.0,2.0,,
2023-02-02 00:00:00+00:00,67.0,7.0,26.0,1.0
2023-02-04 00:00:00+00:00,1.0,1.0,5.0,1.0
