time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-07 00:00:00+00:00,,,3,1
2023-05-11 00:00:00+00:00,,,3,1
2023-05-12 00:00:00+00:00,,,4,1
2023-05-18 00:00:00+00:00,,,2,1
